symbol,timeframe,side,price,timestamp,pnl,capital
BTCUSDT,1h,SELL,3571.56,1.5477012E12,-0.018031336446820184,999.9109004750851
BTCUSDT,1h,BUY,3577.22,1.5477048E12,,
BTCUSDT,1h,SELL,3584.0,1.5477084E12,0.03783482142857254,999.9487352965136
BTCUSDT,1h,BUY,3581.69,1.547712E12,,
BTCUSDT,1h,SELL,3570.18,1.5477156E12,-0.06447854169817892,999.8842567548155
BTCUSDT,1h,BUY,3572.71,1.5477192E12,,
BTCUSDT,1h,SELL,3579.56,1.5477228E12,0.03827286035155108,999.922529615167
BTCUSDT,1h,BUY,3570.0,1.5477264E12,,
BTCUSDT,1h,SELL,3568.2,1.54773E12,-0.01008912056499177,999.912440494602
BTCUSDT,1h,BUY,3575.83,1.5477336E12,,
BTCUSDT,1h,SELL,3597.62,1.5477372E12,0.12113563967289466,1000.0335761342749
BTCUSDT,1h,BUY,3581.98,1.5477408E12,,
BTCUSDT,1h,SELL,3594.27,1.5477444E12,0.06838662649161005,1000.1019627607665
BTCUSDT,1h,BUY,3605.69,1.547748E12,,
BTCUSDT,1h,SELL,3604.95,1.5477516E12,-0.004105466095231482,1000.0978572946713
BTCUSDT,1h,BUY,3605.46,1.5477552E12,,
BTCUSDT,1h,SELL,3603.02,1.5477588E12,-0.013544193482134734,1000.0843131011891
BTCUSDT,1h,BUY,3606.82,1.5477624E12,,
BTCUSDT,1h,SELL,3616.21,1.547766E12,0.05193282469768002,1000.1362459258868
BTCUSDT,1h,BUY,3607.42,1.5477696E12,,
BTCUSDT,1h,SELL,3598.52,1.5477732E12,-0.04946477996509727,1000.0867811459217
BTCUSDT,1h,BUY,3603.2,1.5477768E12,,
BTCUSDT,1h,SELL,3600.87,1.5477804E12,-0.012941316959512159,1000.0738398289622
BTCUSDT,1h,BUY,3591.2,1.547784E12,,
BTCUSDT,1h,SELL,3598.43,1.5477876E12,0.04018419143904435,1000.1140240204012
BTCUSDT,1h,BUY,3607.85,1.5477912E12,,
BTCUSDT,1h,SELL,3604.01,1.5477948E12,-0.02130959681021801,1000.092714423591
BTCUSDT,1h,BUY,3604.07,1.5477984E12,,
BTCUSDT,1h,SELL,3611.15,1.547802E12,0.03921188541046441,1000.1319263090015
BTCUSDT,1h,BUY,3594.97,1.5478056E12,,
BTCUSDT,1h,SELL,3599.01,1.5478092E12,0.022450618364497004,1000.154376927366
BTCUSDT,1h,BUY,3589.3,1.5478128E12,,
BTCUSDT,1h,SELL,3587.05,1.5478164E12,-0.012545127611825873,1000.1418317997542
BTCUSDT,1h,BUY,3590.63,1.54782E12,,
BTCUSDT,1h,SELL,3610.68,1.5478236E12,0.11105941263141418,1000.2528912123856
BTCUSDT,1h,BUY,3590.75,1.5478272E12,,
BTCUSDT,1h,SELL,3577.44,1.5478308E12,-0.074410751822532,1000.1784804605632
BTCUSDT,1h,BUY,3582.23,1.5478344E12,,
BTCUSDT,1h,SELL,3587.91,1.547838E12,0.03166188672513991,1000.2101423472883
BTCUSDT,1h,BUY,3593.95,1.5478416E12,,
BTCUSDT,1h,SELL,3600.5,1.5478452E12,0.0363838355783929,1000.2465261828667
BTCUSDT,1h,BUY,3598.68,1.5478488E12,,
BTCUSDT,1h,SELL,3594.87,1.5478524E12,-0.021196872209564996,1000.2253293106571
BTCUSDT,1h,BUY,3597.85,1.547856E12,,
BTCUSDT,1h,SELL,3602.5,1.5478596E12,0.02581540596807823,1000.2511447166252
BTCUSDT,1h,BUY,3605.07,1.5478632E12,,
BTCUSDT,1h,SELL,3606.13,1.5478668E12,0.005878878465279651,1000.2570235950905
BTCUSDT,1h,BUY,3606.9,1.5478704E12,,
BTCUSDT,1h,SELL,3608.0,1.547874E12,0.006097560975609252,1000.2631211560661
BTCUSDT,1h,BUY,3602.11,1.5478776E12,,
BTCUSDT,1h,SELL,3604.4,1.5478812E12,0.012706691821107332,1000.2758278478872
BTCUSDT,1h,BUY,3613.2,1.5478848E12,,
BTCUSDT,1h,SELL,3614.53,1.5478884E12,0.007359186394913761,1000.283187034282
BTCUSDT,1h,BUY,3698.1,1.547892E12,,
BTCUSDT,1h,SELL,3695.38,1.5478956E12,-0.01472108416455033,1000.2684659501175
BTCUSDT,1h,BUY,3692.77,1.5478992E12,,
BTCUSDT,1h,SELL,3686.36,1.5479028E12,-0.03477685304744981,1000.23368909707
BTCUSDT,1h,BUY,3685.28,1.5479064E12,,
BTCUSDT,1h,SELL,3685.74,1.54791E12,0.0024961066163081587,1000.2361852036863
BTCUSDT,1h,BUY,3691.17,1.5479136E12,,
BTCUSDT,1h,SELL,3691.57,1.5479172E12,0.0021670996351150916,1000.2383523033214
BTCUSDT,1h,BUY,3682.35,1.5479208E12,,
BTCUSDT,1h,SELL,3686.53,1.5479244E12,0.022677151684648116,1000.2610294550061
BTCUSDT,1h,BUY,3683.4,1.547928E12,,
BTCUSDT,1h,SELL,3681.71,1.5479316E12,-0.009180516662094813,1000.251848938344
BTCUSDT,1h,BUY,3678.14,1.5479352E12,,
BTCUSDT,1h,SELL,3665.3,1.5479388E12,-0.07006247783264502,1000.1817864605114
BTCUSDT,1h,BUY,3673.86,1.5479424E12,,
BTCUSDT,1h,SELL,3680.01,1.547946E12,0.0334238222178749,1000.2152102827292
BTCUSDT,1h,BUY,3680.19,1.5479496E12,,
BTCUSDT,1h,SELL,3680.72,1.5479532E12,0.002879871329521101,1000.2180901540587
BTCUSDT,1h,BUY,3679.93,1.5479568E12,,
BTCUSDT,1h,SELL,3673.87,1.5479604E12,-0.032989735619387436,1000.1851004184393
BTCUSDT,1h,BUY,3675.42,1.547964E12,,
BTCUSDT,1h,SELL,3678.87,1.5479676E12,0.01875575924128778,1000.2038561776807
BTCUSDT,1h,BUY,3682.19,1.5479712E12,,
BTCUSDT,1h,SELL,3682.07,1.5479748E12,-6.51807271452693E-4,1000.2032043704093
BTCUSDT,1h,BUY,3680.0,1.5479784E12,,
BTCUSDT,1h,SELL,3580.0,1.547982E12,-0.5586592178770949,999.6445451525321
BTCUSDT,1h,BUY,3516.01,1.5479856E12,,
BTCUSDT,1h,SELL,3526.38,1.5479892E12,0.05881385443429177,999.7033590069665
BTCUSDT,1h,BUY,3529.38,1.5479928E12,,
BTCUSDT,1h,SELL,3524.63,1.5479964E12,-0.026953183738434954,999.676405823228
BTCUSDT,1h,BUY,3527.63,1.548E12,,
BTCUSDT,1h,SELL,3524.11,1.5480036E12,-0.01997667496190517,999.6564291482662
BTCUSDT,1h,BUY,3523.0,1.5480072E12,,
BTCUSDT,1h,SELL,3518.0,1.5480108E12,-0.028425241614553724,999.6280039066517
BTCUSDT,1h,BUY,3534.0,1.5480144E12,,
BTCUSDT,1h,SELL,3541.05,1.548018E12,0.0398186978438609,999.6678226044955
BTCUSDT,1h,BUY,3546.2,1.5480216E12,,
BTCUSDT,1h,SELL,3539.28,1.5480252E12,-0.03910399855337593,999.6287186059421
BTCUSDT,1h,BUY,3539.0,1.5480288E12,,
BTCUSDT,1h,SELL,3539.61,1.5480324E12,0.0034467074056188526,999.6321653133477
BTCUSDT,1h,BUY,3535.81,1.548036E12,,
